site,page_content,device,run,tested_url,fetch_time_utc,lighthouse_version,score,fcp_ms,lcp_ms,tbt_ms,cls,speed_index_ms
Mintlify,Release notes,mobile,8,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:04:05.250Z,13.4.1,79,1674.6097138245723,5027.055023469351,134,0,2755.170073427475
Mintlify,Release notes,mobile,9,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:09:54.966Z,13.4.1,77,1681.6204435837317,4727.028493479476,258,0,2352.1264776053445
Mintlify,Release notes,mobile,10,https://context7.mintlify.dev/docs/docs7/components/updates,2026-09-17T11:12:38.153Z,13.4.1,61,3007.0448875800694,11555.631471743825,212,0,5895.68379486284
Docs7,Screenshot reference,desktop,1,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T08:58:55.697Z,13.4.1,87,281.0019143760315,601.0049773776818,297.9992342495873,0.000402528157040133,695.3519587007127
Docs7,Screenshot reference,desktop,2,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T09:01:58.888Z,13.4.1,97,281.0011346407709,661.0032904582357,139.5,0.000402528157040133,527.3609937208598
Docs7,Screenshot reference,desktop,3,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T09:16:08.720Z,13.4.1,99,281.0027153062659,581.0067882656648,89.00000000000011,0.000402528157040133,476.77680460358323
Docs7,Screenshot reference,desktop,4,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:48:26.605Z,13.4.1,77,288.0008898468949,528.0024470789609,547.4998887691384,0.000402528157040133,664.941257506924
Docs7,Screenshot reference,desktop,5,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:50:50.926Z,13.4.1,94,281.00151150506576,661.0043833646906,187.9999999999999,0.000402528157040133,780.3766789271667
Docs7,Screenshot reference,desktop,6,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:57:33.820Z,13.4.1,99,281.0011362735978,681.0034088207934,74,0.000402528157040133,494.83735534755385
Docs7,Screenshot reference,desktop,7,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:59:19.665Z,13.4.1,99,281.00232268217724,601.0060389736608,85.99999999999989,0.000402528157040133,541.6259470175283
Docs7,Screenshot reference,desktop,8,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:05:57.691Z,13.4.1,100,281.0023142846182,561.0055542830836,35,0.000402528157040133,451.53555191889325
Docs7,Screenshot reference,desktop,9,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:07:25.544Z,13.4.1,93,281.00113350281384,681.0034005084415,203.50000000000023,0.000402528157040133,559.2826679495599
Docs7,Screenshot reference,desktop,10,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:14:50.434Z,13.4.1,100,281.0031173274762,661.009040249681,58,0.000402528157040133,610.1617172983023
Mintlify,Screenshot reference,desktop,1,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T08:58:56.145Z,13.4.1,77,522.5118143866939,1041.522888360527,488.5,0.0001466717881634331,973.8482443770015
Mintlify,Screenshot reference,desktop,2,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T09:01:51.914Z,13.4.1,82,522.510836204771,1101.5227577056462,364.4999999999991,0.0001466717881634331,1090.2149347600248
Mintlify,Screenshot reference,desktop,3,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T09:02:52.751Z,13.4.1,75,523.0103357751591,1041.0156301568431,554.5,0.0001466717881634331,1018.8298850783128
Mintlify,Screenshot reference,desktop,4,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:48:26.326Z,13.4.1,75,523.9029111188297,1041.021205411572,555.5000000000005,0.0001466717881634331,1110.645638357053
Mintlify,Screenshot reference,desktop,5,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:50:51.896Z,13.4.1,88,523.006874868163,1161.0116763153114,247.50000000000023,0.0001466717881634331,1022.94284806399
Mintlify,Screenshot reference,desktop,6,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:57:40.900Z,13.4.1,95,524.0061534339466,1002.008145971226,155,0.0001466717881634331,928.428336288985
Mintlify,Screenshot reference,desktop,7,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:59:20.976Z,13.4.1,73,523.0136638197445,1082.0163241929818,627.6511155923306,0.0001466717881634331,1082.825222267744
Mintlify,Screenshot reference,desktop,8,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:06:08.109Z,13.4.1,90,524.0100224523712,1122.0173077324462,224.00000000000045,0.004118506652424369,1290.525336041443
Mintlify,Screenshot reference,desktop,9,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:07:41.490Z,13.4.1,77,549.4292222315432,1041.5229422319258,479.0000000000009,0.0001466717881634331,1114.9745110186848
Mintlify,Screenshot reference,desktop,10,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:14:50.932Z,13.4.1,89,523.009997876634,1141.0176211860994,234.50000000000023,0.0001466717881634331,1078.9085215251644
Docs7,Screenshot reference,mobile,1,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T08:58:39.484Z,13.4.1,81,1201.0022979672053,3301.007659890683,435.5,1.634059838726607e-06,3114.9422053277412
Docs7,Screenshot reference,mobile,2,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T09:01:42.920Z,13.4.1,59,3562.0051794606434,9422.732919229624,224,0,5811.609610258747
Docs7,Screenshot reference,mobile,3,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T09:02:53.207Z,13.4.1,78,1201.0018182534463,3001.00545476034,653.0000000000005,0,2551.47069552833
Docs7,Screenshot reference,mobile,4,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:48:24.917Z,13.4.1,56,3596.003902286803,9486.988847592376,330,0,5696.359158429909
Docs7,Screenshot reference,mobile,5,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:50:45.898Z,13.4.1,60,3563.005752119525,9435.7715757375,231.00000000000045,0,5430.100639988741
Docs7,Screenshot reference,mobile,6,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:57:29.549Z,13.4.1,58,3608.0039717444215,9523.867031787133,250,0,5823.05241398116
Docs7,Screenshot reference,mobile,7,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T10:59:17.118Z,13.4.1,93,1201.0022956108273,2926.00669553158,162.00000000000045,0,2301.2558941950274
Docs7,Screenshot reference,mobile,8,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:05:52.594Z,13.4.1,93,1201.002323588701,3226.0075516632787,69.5,0,1712.8632417447388
Docs7,Screenshot reference,mobile,9,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:07:20.093Z,13.4.1,88,1201.0060923333886,3376.0208154724096,225.99999999999955,0,2055.549742199752
Docs7,Screenshot reference,mobile,10,https://upstash-docs.docs7.io/docs/redis/howto/metrics-and-charts,2026-09-17T11:14:38.599Z,13.4.1,53,3593.003576902515,9556.421445616485,431.99999999999955,0,5309.7428129309155
Mintlify,Screenshot reference,mobile,1,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T08:58:51.404Z,13.4.1,62,3555.0059188507284,12601.06064347351,185,0,4969.622819829646
Mintlify,Screenshot reference,mobile,2,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T09:01:41.518Z,13.4.1,63,3554.5044306897375,13754.0439142697,122.5,0,5445.401261866847
Mintlify,Screenshot reference,mobile,3,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T09:02:51.791Z,13.4.1,71,2102.0070219910294,6302.023406636761,183,0,3688.1796615697567
Mintlify,Screenshot reference,mobile,4,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:48:25.759Z,13.4.1,40,3681.004377982824,10438.043359362535,1045.5,0,6040.290175047756
Mintlify,Screenshot reference,mobile,5,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:50:49.555Z,13.4.1,49,4511.53124779248,14867.753368195143,424,0,7080.212638917368
Mintlify,Screenshot reference,mobile,6,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:57:32.251Z,13.4.1,47,2101.011545263415,8343.050510527442,885.9999999999991,0,6803.901723512434
Mintlify,Screenshot reference,mobile,7,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T10:59:18.931Z,13.4.1,49,3645.005093592702,13985.538640118779,500,0,6800.243398731727
Mintlify,Screenshot reference,mobile,8,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:05:53.253Z,13.4.1,62,3569.004460292646,12181.059782277689,193,0,5026.244543511148
Mintlify,Screenshot reference,mobile,9,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:07:22.350Z,13.4.1,52,4508.518625260707,13936.043902400237,353.5,0,7095.4343427344575
Mintlify,Screenshot reference,mobile,10,https://upstash.mintlify.dev/docs/redis/howto/metrics-and-charts,2026-09-17T11:14:50.659Z,13.4.1,48,3653.5066122775424,14051.558985815256,528,0,6594.05288295579
Docs7,Long API reference,desktop,1,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T08:59:12.730Z,13.4.1,93,401,721,218.5,0.000402528157040133,657.9905952296382
Docs7,Long API reference,desktop,2,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T09:01:31.567Z,13.4.1,69,302.00073129778343,839.5027058017985,1410.4999999999998,0.005171945300265655,1208.7321773313447
Docs7,Long API reference,desktop,3,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T09:03:14.548Z,13.4.1,78,294.00034692475566,671.0010060817913,495.4999999999997,0.000402528157040133,865.8118447393625
Docs7,Long API reference,desktop,4,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:48:20.207Z,13.4.1,93,401,581,214.00000000000023,0.000402528157040133,658.9442406144794
Docs7,Long API reference,desktop,5,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:51:05.057Z,13.4.1,97,401,601,137,0.000402528157040133,653.9089889826392
Docs7,Long API reference,desktop,6,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:57:27.251Z,13.4.1,100,286.00075981933605,641.002127494141,48.999999999999886,0.000402528157040133,707.5170220635258
Docs7,Long API reference,desktop,7,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:59:36.545Z,13.4.1,78,401.0005274374723,681.0009889452606,508.84868548527174,0.000402528157040133,917.9830048895499
Docs7,Long API reference,desktop,8,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:05:51.498Z,13.4.1,93,481,861,209,0.000402528157040133,755.1102600687327
Docs7,Long API reference,desktop,9,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:08:08.734Z,13.4.1,90,481,841,249.5,0.000402528157040133,743.5082440455565
Docs7,Long API reference,desktop,10,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:14:36.268Z,13.4.1,96,481.0015197116875,861.0029634377906,149.5,0.000402528157040133,671.2122906650143
Mintlify,Long API reference,desktop,1,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T08:59:05.310Z,13.4.1,92,523.0088341157397,1221.0179965688471,173.00000000000045,0.0001466717881634331,1153.6149327739051
Mintlify,Long API reference,desktop,2,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T09:01:34.651Z,13.4.1,87,523.0115281125453,1002.0451784273954,275.4999999999992,0.0001466717881634331,1095.951684077107
Mintlify,Long API reference,desktop,3,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T09:03:11.561Z,13.4.1,80,523.0081085871975,1122.0143141841204,412.999999999999,0.0002756117368231141,1085.5520286150675
Mintlify,Long API reference,desktop,4,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:48:08.690Z,13.4.1,72,546.2357490398344,1142.0137222385663,630.9987054491919,0.0001466717881634331,1385.220984157339
Mintlify,Long API reference,desktop,5,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:51:03.189Z,13.4.1,74,523.0098738350093,1101.0246828926615,580.4970961302754,0.0002756117368231141,1037.9904459839402
Mintlify,Long API reference,desktop,6,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:57:26.173Z,13.4.1,89,552.0117414974724,1042.021130897277,249.99999999999932,0.0001466717881634331,1050.2268142949995
Mintlify,Long API reference,desktop,7,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:59:34.503Z,13.4.1,86,530.6210123689427,1342.017371970306,246,0.0001466717881634331,1217.5050435063308
Mintlify,Long API reference,desktop,8,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:05:49.479Z,13.4.1,88,523.0047873685572,1082.0137596026066,264.00000000000045,0.0002756117368231141,1090.5835130401597
Mintlify,Long API reference,desktop,9,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:08:08.527Z,13.4.1,94,721.0012085872596,1181.0066472299277,132.0000000000001,0,1275.5214648298088
Mintlify,Long API reference,desktop,10,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:14:36.094Z,13.4.1,85,538.7794924965428,1181.010766539313,285.9999999999993,0.0001466717881634331,1210.5223552107427
Docs7,Long API reference,mobile,1,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T08:59:01.548Z,13.4.1,40,4679.001856989377,7266.502984447213,1057.5,0,5966.4653081169745
Docs7,Long API reference,mobile,2,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T09:01:23.979Z,13.4.1,68,1351.0010260948843,4126.003737917079,746.9997068300331,0,2643.9749193283205
Docs7,Long API reference,mobile,3,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T09:03:03.920Z,13.4.1,57,5190,10830.398503430115,200,0,6261.382539809895
Docs7,Long API reference,mobile,4,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:48:08.155Z,13.4.1,57,5190.002329255435,10768.663495113025,205,0,5957.675955038436
Docs7,Long API reference,mobile,5,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:50:59.472Z,13.4.1,48,5198.004740878115,11238.42104933064,486.5,0,5954.043598562306
Docs7,Long API reference,mobile,6,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:57:24.677Z,13.4.1,63,4558.004220146978,10603.270635471355,117,0,4558.004220146978
Docs7,Long API reference,mobile,7,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T10:59:30.798Z,13.4.1,47,5194,11374.639279996427,540.5,0,5867.163993560687
Docs7,Long API reference,mobile,8,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:05:46.570Z,13.4.1,39,5127,7389,1077.5,0,6059.080978830922
Docs7,Long API reference,mobile,9,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:07:49.594Z,13.4.1,59,5188,11056.123851549464,159,0,5898.833295455872
Docs7,Long API reference,mobile,10,https://upstash-docs.docs7.io/docs/redis/features/restapi,2026-09-17T11:14:36.465Z,13.4.1,67,1351,4801,581,0,2628.946141258863
Mintlify,Long API reference,mobile,1,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T08:58:56.432Z,13.4.1,48,3737.5037034367374,11270.530622996275,544.5,0,6504.585150336881
Mintlify,Long API reference,mobile,2,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T09:01:24.606Z,13.4.1,43,2252.0149148370247,8500.060232995675,1194,0,6621.69621767163
Mintlify,Long API reference,mobile,3,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T09:02:52.424Z,13.4.1,52,4664.01363792615,14362.531273175482,334,0,6870.010910850562
Mintlify,Long API reference,mobile,4,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:48:08.727Z,13.4.1,46,2252.0040245788523,8574.01609831541,952,0,6259.351123060503
Mintlify,Long API reference,mobile,5,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:50:56.711Z,13.4.1,38,2252.009938489685,9041.040518457947,2417.0000000000055,0,7025.958155991612
Mintlify,Long API reference,mobile,6,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:57:22.612Z,13.4.1,46,3743.00418290039,11259.036258708615,617,0,6869.786694337481
Mintlify,Long API reference,mobile,7,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T10:59:24.065Z,13.4.1,44,2252.005683843077,8478.522953981661,1066.9999999999982,0,6561.890496481363
Mintlify,Long API reference,mobile,8,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:05:44.260Z,13.4.1,47,3748.0053036426057,9616.030605944921,625.5,0,6130.891747723559
Mintlify,Long API reference,mobile,9,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:07:47.253Z,13.4.1,64,2251.0055368213066,8144.021934330557,282.5,0,4981.069624619115
Mintlify,Long API reference,mobile,10,https://upstash.mintlify.dev/docs/redis/features/restapi,2026-09-17T11:14:33.457Z,13.4.1,48,3719.0061620011325,13495.030792799345,512.5,0,6845.044845944323
Docs7,Retry guide and formulas,desktop,1,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:07:53.970Z,13.4.1,100,281.0020922725349,461.00397531781636,36.5,0.000402528157040133,506.69536287398654
Docs7,Retry guide and formulas,desktop,2,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:08:35.663Z,13.4.1,100,281.0023884703529,621.0064488699529,38,0.000402528157040133,523.0947182679946
Docs7,Retry guide and formulas,desktop,3,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:12:18.382Z,13.4.1,83,281.00149381413496,701.0046308238184,382.4983568044514,0.000402528157040133,806.4792086489701
Docs7,Retry guide and formulas,desktop,4,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:44:46.307Z,13.4.1,99,281.0016908519917,521.0037198743819,103.99999999999989,0.00170324865851704,711.3561826368764
Docs7,Retry guide and formulas,desktop,5,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:53:32.021Z,13.4.1,97,281.0269637297104,581.0674093242762,151.99999999999977,0.000402528157040133,738.2518823183843
Docs7,Retry guide and formulas,desktop,6,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:54:07.793Z,13.4.1,95,281.00159016742583,561.0038164018222,180.5,0.000402528157040133,565.1684561333295
Docs7,Retry guide and formulas,desktop,7,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:01:56.584Z,13.4.1,100,281.00128962331,601.0033530206063,40,0.000402528157040133,509.9976920861479
Docs7,Retry guide and formulas,desktop,8,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:03:48.935Z,13.4.1,70,281,601,1204,0.000402528157040133,887.7158090976295
Docs7,Retry guide and formulas,desktop,9,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:10:40.890Z,13.4.1,79,281.00119511907087,581.0029877976773,476.99737073804397,0.000402528157040133,925.8540017269942
Docs7,Retry guide and formulas,desktop,10,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:12:21.457Z,13.4.1,99,281.00268460096294,581.0067115024075,109.5,0.000402528157040133,602.8092210793488
Mintlify,Retry guide and formulas,desktop,1,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:08:01.341Z,13.4.1,70,523.0100812958592,1002.0185353821721,919.9999999999998,0.002263701153345994,1099.3340181267681
Mintlify,Retry guide and formulas,desktop,2,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:15:21.583Z,13.4.1,76,524.008779097476,1022.0080350114031,513.499316169242,0.0002756117368231141,1095.5600593824538
Mintlify,Retry guide and formulas,desktop,3,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:12:24.542Z,13.4.1,99,523.0075665215138,822.0081655715647,93,0.0001466717881634331,872.826488494016
Mintlify,Retry guide and formulas,desktop,4,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:44:46.574Z,13.4.1,84,524.0117545977021,1062.0215020751268,327.4999999999999,0.0002756117368231141,914.5714658410893
Mintlify,Retry guide and formulas,desktop,5,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:53:35.324Z,13.4.1,91,523.0091567560955,1122.0231097262651,213.5000000000001,0.0001466717881634331,992.1571885609077
Mintlify,Retry guide and formulas,desktop,6,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:55:08.177Z,13.4.1,86,535.8676080589738,1002.015148936842,290.99999999999943,0.0002756117368231141,926.4484634498224
Mintlify,Retry guide and formulas,desktop,7,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:02:00.549Z,13.4.1,95,529.634308322987,1302.0202061030895,120.00000000000023,0.0001466717881634331,923.6303108618133
Mintlify,Retry guide and formulas,desktop,8,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:02:49.396Z,13.4.1,80,525.014745113637,1023.0316352032182,417.5000000000001,0.002133010285075761,917.2583523360224
Mintlify,Retry guide and formulas,desktop,9,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:10:42.298Z,13.4.1,96,524.0075805062033,1022.0120469742021,133.5,0.0001466717881634331,944.6674554011684
Mintlify,Retry guide and formulas,desktop,10,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:12:17.020Z,13.4.1,79,523.012416130729,1002.0323222815307,451.99648670852946,0.0001466717881634331,896.7858579199701
Docs7,Retry guide and formulas,mobile,1,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:07:42.639Z,13.4.1,61,3538.0022112517418,9716.207579837352,170,0,5665.482608936771
Docs7,Retry guide and formulas,mobile,2,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:08:32.039Z,13.4.1,62,2983.0015998216886,9484.558537193372,297.99999999999955,0.02230728905215599,3778.4827912653104
Docs7,Retry guide and formulas,mobile,3,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T09:12:10.153Z,13.4.1,80,1201.0035766193982,3301.01192206466,455.99970194838306,0,2637.510243137215
Docs7,Retry guide and formulas,mobile,4,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:44:46.437Z,13.4.1,59,3573.004844081551,9548.007933104831,270,0,5395.032912565511
Docs7,Retry guide and formulas,mobile,5,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:53:30.833Z,13.4.1,63,3527.0108442483925,9302.300333184521,126,0,5724.077884706125
Docs7,Retry guide and formulas,mobile,6,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T10:55:08.060Z,13.4.1,98,1201.0028659683417,2101.005731936684,99.49999999999955,0,1907.7715771507374
Docs7,Retry guide and formulas,mobile,7,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:01:52.236Z,13.4.1,65,2960.000717064788,9231.939406309826,211,0,3833.9707566083634
Docs7,Retry guide and formulas,mobile,8,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:03:49.404Z,13.4.1,88,1201.0023845905826,3301.0079486352756,216.99999999999955,0,2193.5070088831108
Docs7,Retry guide and formulas,mobile,9,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:10:29.292Z,13.4.1,88,1201.0010656837349,2326.002397788403,426,0,2264.3325048887073
Docs7,Retry guide and formulas,mobile,10,https://upstash-docs.docs7.io/docs/qstash/features/retry,2026-09-17T11:12:17.167Z,13.4.1,88,1201.0010789918047,3076.003326891399,271.50000000000045,0,2338.1702379430467
Mintlify,Retry guide and formulas,mobile,1,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:07:50.581Z,13.4.1,58,3540.0071071375796,10520.080432287672,296.5,0,5066.656214788873
Mintlify,Retry guide and formulas,mobile,2,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:08:33.769Z,13.4.1,40,2102.009613475161,7876.040056146507,1850.9999999999982,0,6880.262960390781
Mintlify,Retry guide and formulas,mobile,3,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T09:12:18.089Z,13.4.1,46,3681.5065975527423,11043.560992801915,588.4999999999982,0,7224.20179590793
Mintlify,Retry guide and formulas,mobile,4,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:44:45.931Z,13.4.1,60,3600.005543944054,10592.044858939664,229,0,4939.709823868946
Mintlify,Retry guide and formulas,mobile,5,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:53:31.379Z,13.4.1,46,3631.0116082646005,13693.13768619678,618.9999999999982,0,6544.237018851718
Mintlify,Retry guide and formulas,mobile,6,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T10:55:08.358Z,13.4.1,46,4670.023619635622,14294.434871731293,542,0,6992.039826230852
Mintlify,Retry guide and formulas,mobile,7,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:01:52.883Z,13.4.1,49,3603.504374557243,13510.042657422207,498.5,0,6628.978055404267
Mintlify,Retry guide and formulas,mobile,8,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:02:49.242Z,13.4.1,46,3694.0047265827247,10996.034673222699,606.0000000000018,0,7000.936590042116
Mintlify,Retry guide and formulas,mobile,9,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:10:29.647Z,13.4.1,46,3626.003564658912,13781.032470870752,637,0,6696.166888991755
Mintlify,Retry guide and formulas,mobile,10,https://upstash.mintlify.dev/docs/qstash/features/retry,2026-09-17T11:12:16.657Z,13.4.1,57,2102.0160158853196,9309.077410112372,457.5000000000018,0,5571.173808982009
Docs7,Scheduling guide,desktop,1,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:07:41.440Z,13.4.1,97,281.00144518205275,581.0036129551319,141.9999999999999,0.000402528157040133,502.20755146200025
Docs7,Scheduling guide,desktop,2,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:08:50.085Z,13.4.1,100,281.00228812961524,641.0064067629227,50.500000000000114,0.000402528157040133,493.69236274854165
Docs7,Scheduling guide,desktop,3,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:12:09.296Z,13.4.1,95,288.00241608501244,561.0072482550373,180.49865237384904,0.000402528157040133,612.7482564368684
Docs7,Scheduling guide,desktop,4,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:45:07.088Z,13.4.1,86,281.0014451609755,541.0033238702435,329.9994219356098,0.000402528157040133,553.4113935159053
Docs7,Scheduling guide,desktop,5,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:53:22.555Z,13.4.1,95,281.0002811696892,641.0007872751297,180.49985941515524,0.000402528157040133,581.0793719212097
Docs7,Scheduling guide,desktop,6,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:55:21.704Z,13.4.1,100,281.0014852721674,601.003861707635,34.5,0.000402528157040133,513.8594851329233
